STATE,STATENAME,ST_CASE,VEH_NO,VE_FORMS,MONTH,MONTHNAME,DAY,DAYNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,NUMOCCS,NUMOCCSNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,REG_STAT,REG_STATNAME,OWNER,OWNERNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,MODEL,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME,TRLR1GVWR,TRLR1GVWRNAME,TRLR2GVWR,TRLR2GVWRNAME,TRLR3GVWR,TRLR3GVWRNAME,J_KNIFE,J_KNIFENAME,MCARR_ID,MCARR_IDNAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,V_CONFIG,V_CONFIGNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDEROVERRIDE,UNDEROVERRIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,DEATHS,DR_DRINK,DR_DRINKNAME,DR_PRES,DR_PRESNAME,L_STATE,L_STATENAME,DR_ZIP,DR_ZIPNAME,L_TYPE,L_TYPENAME,L_STATUS,L_STATUSNAME,CDL_STAT,CDL_STATNAME,L_ENDORS,L_ENDORSNAME,L_COMPL,L_COMPLNAME,L_RESTRI,L_RESTRINAME,DR_HGT,DR_HGTNAME,DR_WGT,DR_WGTNAME,PREV_ACC,PREV_ACCNAME,PREV_SUS1,PREV_SUS1NAME,PREV_SUS2,PREV_SUS2NAME,PREV_SUS3,PREV_SUS3NAME,PREV_DWI,PREV_DWINAME,PREV_SPD,PREV_SPDNAME,PREV_OTH,PREV_OTHNAME,FIRST_MO,FIRST_MONAME,FIRST_YR,FIRST_YRNAME,LAST_MO,LAST_MONAME,LAST_YR,LAST_YRNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VPAVETYP,VPAVETYPNAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME
40,Oklahoma,400183,1,3,5,May,9,9,9,9:00am-9:59am,37,37,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,3,Vehicle Registered as Commercial/Business/Company/Government Vehicle,MLHNC5556R54,MLHNC5556R54,2024,2024,474,Honda,33535,CB300R,80,Motorcycle - Sport,37,Honda,703,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,11,11 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37703,Honda 125-349 cc,M,L,H,N,C,5,5,5,6,R,5,4,1,0,No,1,Yes,22,Louisiana,70605,70605,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",70,70,175,175 lbs.,0,,0,,0,,0,,0,,1,1,0,,1,January,2023,2023,1,January,2023,2023,5,"Yes, Specifics Unknown",3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,60,60 MPH,1,Straight,1,Level,1,Concrete,1,Dry,0,No Controls,0,No Controls,6,Passing or Overtaking Another Vehicle,98,Other critical precrash event (specify:),99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,45,"F45-Same Trafficway, Same Direction-Angle, Sideswipe-Straight Ahead on Left/Right"
40,Oklahoma,400184,1,1,5,May,11,11,21,9:00pm-9:59pm,1,1,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,1HD1ELL32LY1,1HD1ELL32LY1,1990,1990,3888,Harley-Davidson,15906,FXLR,98,Motorcycle - Street,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,10,10 Clock Point,2,Minor Damage,5,Not Towed,25,Concrete Traffic Barrier,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,E,L,L,3,2,L,Y,1,1,1,Yes,1,Yes,40,Oklahoma,74127,74127,1,Full Driver License,2,Revoked,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,66,66,135,135 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,6,Entrance/Exit Ramp,1,One lane,55,55 MPH,2,Curve Right,1,Level,1,Concrete,1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,12,Off the edge of the road on the left side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,6,B6-Single Driver-Left Roadside Departure-Drive Off Road
40,Oklahoma,400185,1,2,5,May,11,11,17,5:00pm-5:59pm,50,50,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,JH2PC35036M7,JH2PC35036M7,2006,2006,474,Honda,14060,CBR600,80,Motorcycle - Sport,37,Honda,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37705,Honda 450-749 cc,J,H,2,P,C,3,5,0,3,6,M,7,1,1,Yes,1,Yes,40,Oklahoma,74106,74106,1,Full Driver License,1,Suspended,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,68,68,185,185 lbs.,0,,0,,0,,5,5,0,,0,,0,,6,June,2019,2019,11,November,2022,2022,3,"Yes, Exceeded Speed Limit",1,"Two-Way, Not Divided",4,Four lanes,35,35 MPH,1,Straight,3,Hillcrest,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,67,"From crossing street, turning into opposite direction",99,Unknown/Not Reported,2,Skidding longitudinally  rotation less than 30 degrees,1,Stayed in original travel lane,83,"K83-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight)"
40,Oklahoma,400187,1,1,5,May,18,18,23,11:00pm-11:59pm,37,37,53,Mail Box,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,5VPWB36N3E30,5VPWB36N3E30,2014,2014,567,Victory,2922,High-Ball,6,Motorcycle - Standard,77,Victory,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,59,Traffic Sign Support,0,No or Not Reported,77706,Victory 750cc or greater,5,V,P,W,B,3,6,N,3,E,3,0,1,1,Yes,1,Yes,40,Oklahoma,73010,73010,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,72,72,170,170 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,3,"Yes, Exceeded Speed Limit",1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,5,Uphill,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,13,Off the edge of the road on the right side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,1,A1-Single Driver-Right Roadside Departure-Drive Off Road
40,Oklahoma,400193,1,1,5,May,19,19,1,1:00am-1:59am,10,10,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,1HD1YWK17LB0,1HD1YWK17LB0,2020,2020,3888,Harley-Davidson,27262,FXLRS / Low Rider S,94,Motorcycle - Custom,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,0,Non-Collision,2,Minor Damage,6,Towed,1,Rollover/Overturn,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,Y,W,K,1,7,L,B,0,1,1,Yes,1,Yes,40,Oklahoma,74129,74129,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",72,72,200,200 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,60,60 MPH,2,Curve Right,1,Level,1,Concrete,1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,9,Unknown cause of control loss,99,Unknown/Not Reported,9,Precrash stability unknown,1,Stayed in original travel lane,98,M98-Other Crash Type
40,Oklahoma,400194,1,2,5,May,21,21,18,6:00pm-6:59pm,27,27,12,Motor Vehicle In-Transport,2,Front-to-Front,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,1E+12,Reported as Unknown,9999,Unknown,474,Honda,25272,CRF450,84,Off-road Vehicle - Dirt Bike / Off-Road,37,Honda,709,83,Off-road Motorcycle,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37709,Honda Unknown cc,9,9,9,9,9,9,9,9,9,9,9,9,1,0,No,1,Yes,40,Oklahoma,73010,73010,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",71,71,200,200 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,3,"Yes, Exceeded Speed Limit",1,"Two-Way, Not Divided",2,Two lanes,65,65 MPH,1,Straight,6,Downhill,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,54,Traveling in opposite direction,99,Unknown/Not Reported,9,Precrash stability unknown,1,Stayed in original travel lane,83,"K83-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight)"
40,Oklahoma,400199,1,1,5,May,26,26,19,7:00pm-7:59pm,32,32,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,JS1GN7DA4721,JS1GN7DA4721,2007,2007,509,Suzuki,13162,GSX-R600,80,Motorcycle - Sport,53,Suzuki,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,43,Other Fixed Object,0,No or Not Reported,53705,Suzuki 450-749cc,J,S,1,G,N,7,D,A,4,7,2,1,1,0,No,1,Yes,40,Oklahoma,73401,73401,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,67,67,160,160 lbs.,0,,0,,0,,0,,0,,1,1,2,2,1,January,2020,2020,4,April,2021,2021,5,"Yes, Specifics Unknown",1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,3,Curve Left,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,13,Off the edge of the road on the right side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,1,A1-Single Driver-Right Roadside Departure-Drive Off Road
40,Oklahoma,400207,1,1,5,May,10,10,21,9:00pm-9:59pm,51,51,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,2,2,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,1HD1FBW16YY6,1HD1FBW16YY6,2000,2000,3888,Harley-Davidson,8508,Road King,81,Motorcycle - Touring / Sport Touring,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,4,Functional Damage,6,Towed,33,Curb,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,F,B,W,1,6,Y,Y,6,1,1,Yes,1,Yes,40,Oklahoma,73107,73107,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,72,72,115,115 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,2,"Two-Way, Divided, Unprotected Median",2,Two lanes,45,45 MPH,1,Straight,1,Level,1,Concrete,1,Dry,0,No Controls,0,No Controls,15,Changing Lanes,12,Off the edge of the road on the left side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,6,B6-Single Driver-Left Roadside Departure-Drive Off Road
40,Oklahoma,400213,1,1,6,June,9,9,5,5:00am-5:59am,21,21,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,1HD1KBC1XKB6,1HD1KBC1XKB6,2019,2019,3888,Harley-Davidson,12628,FLHX / Street Glide,81,Motorcycle - Touring / Sport Touring,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,0,Non-Collision,6,Disabling Damage,6,Towed,38,Fence,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,K,B,C,1,X,K,B,6,1,1,Yes,1,Yes,40,Oklahoma,74872,74872,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,72,72,205,205 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,3,Curve Left,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,13,Off the edge of the road on the right side,99,Unknown/Not Reported,2,Skidding longitudinally  rotation less than 30 degrees,4,Departed roadway,1,A1-Single Driver-Right Roadside Departure-Drive Off Road
40,Oklahoma,400215,1,1,10,October,9,9,18,6:00pm-6:59pm,57,57,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,5,Arkansas,1,Driver (in this crash) was Registered Owner,JS1VY53AXH21,JS1VY53AXH21,2017,2017,509,Suzuki,10203,VZR1800BZL,82,Motorcycle - Cruiser,53,Suzuki,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,1,1 Clock Point,6,Disabling Damage,6,Towed,38,Fence,0,No or Not Reported,53706,Suzuki 750cc-over,J,S,1,V,Y,5,3,A,X,H,2,1,1,1,Yes,1,Yes,5,Arkansas,72865,72865,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,70,70,199,199 lbs.,0,,0,,0,,0,,0,,1,1,1,1,6,June,2022,2022,8,August,2022,2022,3,"Yes, Exceeded Speed Limit",1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,3,Curve Left,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,13,Off the edge of the road on the right side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,1,A1-Single Driver-Right Roadside Departure-Drive Off Road
40,Oklahoma,400219,1,3,6,June,13,13,10,10:00am-10:59am,51,51,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,VBKV59407PM9,VBKV59407PM9,2023,2023,596,KTM,13487,Super Adventure,85,Motorcycle - Dual Sport / Adventure / Supermoto / On/Off-road,98,Other Make,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,10,10 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,98706,Other Make 750cc or greater,V,B,K,V,5,9,4,0,7,P,M,9,1,0,No,1,Yes,48,Texas,73042,73042,1,Full Driver License,6,Valid,6,Valid,3,"Endorsement(s) Required, Compliance Unknown",3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,72,72,185,185 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,4,One-Way Trafficway,3,Three lanes,45,45 MPH,1,Straight,5,Uphill,1,Concrete,1,Dry,20,Stop Sign,3,Device Functioning Properly,15,Changing Lanes,17,Crossing Over (Passing Through) Junction,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",89,L89-Intersecting Paths-Straight Paths-Struck on the left
40,Oklahoma,400223,1,2,7,July,28,28,1,1:00am-1:59am,9,9,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,40,Oklahoma,1,Driver (in this crash) was Registered Owner,1HD1KBM11BB6,1HD1KBM11BB6,2011,2011,3888,Harley-Davidson,8515,Street Glide,81,Motorcycle - Touring / Sport Touring,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,K,B,M,1,1,B,B,6,1,1,Yes,1,Yes,40,Oklahoma,73054,73054,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,70,70,180,180 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,5,"Yes, Specifics Unknown",2,"Two-Way, Divided, Unprotected Median",2,Two lanes,40,40 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,51,Traveling in same direction with lower steady speed,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,24,"D24-Same Trafficway, Same Direction-Rear End-Slower"
